date,us_pop,alcohol_deaths,alcohol_sales,drug_deaths,homicides,perc_unemp,suicide_deaths,h1n1_deaths,covid_deaths
2003-07-31,290110000.0,0.5787459928992451,2.608665678535728,0.8810451208162422,0.0,6.2,0.953776153872669,0.0,0.0
2003-08-31,290390000.0,0.5881745239161128,2.5021522779710046,0.8292296566686181,0.0,6.1,0.9273735321464238,0.0,0.0
2003-09-30,290660000.0,0.5838436661391316,2.282391797977018,0.7713479666964838,0.0,6.1,0.880410101149109,0.0,0.0
2003-10-31,290920000.0,0.6242265915028187,2.6213391997800084,0.8101883679362024,0.0,6.0,0.8813419496768872,0.0,0.0
2003-11-30,291160000.0,0.5879928561615606,2.3502541557906307,0.7762055227366396,0.0,5.8,0.858290974034895,0.0,0.0
2003-12-31,291360000.0,0.6730505216913784,2.9310818231740803,0.8264689730917079,0.0,5.7,0.8271554091158704,0.0,0.0
2004-01-31,291550000.0,0.6623220716858172,1.9307151432001373,0.9137369233407648,0.0,5.7,0.9000171497170296,0.0,0.0
2004-02-29,291720000.0,0.5683532154120389,2.021801727684081,0.8676127793774853,0.0,5.6,0.8600713012477718,0.0,0.0
2004-03-31,291890000.0,0.6269485079995889,2.41358045839186,0.8958854362944945,0.0,5.8,0.9746822433108364,0.0,0.0
2004-04-30,292110000.0,0.5871075964533908,2.428537194892335,0.8291397076443805,0.0,5.6,0.9304713977611172,0.0,0.0
2004-05-31,292350000.0,0.5804686163844707,2.508294852060886,0.9064477509834102,0.0,5.6,0.947836497349068,0.0,0.0
2004-06-30,292570000.0,0.5841337115903886,2.70636087090269,0.8787640564651196,0.0,5.6,0.9303756365997882,0.0,0.0
2004-07-31,292810000.0,0.5986817390116458,2.489327550288583,0.9251733205833136,0.0,5.5,0.9941600355179124,0.0,0.0
2004-08-31,293060000.0,0.5933938442639732,2.52371528014741,0.8848017470825087,0.0,5.4,0.9359858049546168,0.0,0.0
2004-09-30,293310000.0,0.5857284102144489,2.474855954450922,0.8523405270873818,0.0,5.4,0.9256418124168968,0.0,0.0
2004-10-31,293570000.0,0.6097353271792076,2.4757298089041795,0.8573764349218244,0.0,5.5,0.944238171475287,0.0,0.0
2004-11-30,293800000.0,0.5786249149081008,2.6313818924438395,0.8175629680054458,0.0,5.4,0.8992511912865896,0.0,0.0
2004-12-31,294020000.0,0.6261478810965241,3.080742806611795,0.862866471668594,0.0,5.4,0.8390585674443916,0.0,0.0
2005-01-31,294230000.0,0.6668252727458112,1.888658532440608,0.9655711518200047,0.0,5.3,0.9186690684158652,0.0,0.0
2005-02-28,294380000.0,0.5873360962021876,2.1186901284054627,0.9032542971669272,0.0,5.4,0.8336164141585706,0.0,0.0
2005-03-31,294560000.0,0.6389190657251493,2.62187669744704,0.9933460076045628,0.0,5.2,0.9593970668115156,0.0,0.0
2005-04-30,294780000.0,0.5787366849854129,2.463532125653029,0.9529140375873532,0.0,5.2,0.9512178573851686,0.0,0.0
2005-05-31,295030000.0,0.6063790123038335,2.7932752601430364,0.9622750228790292,0.0,5.1,0.98159509202454,0.0,0.0
2005-06-30,295260000.0,0.5730542572647835,2.9658605974395447,0.9076745918851182,0.0,5.0,0.93578540946962,0.0,0.0
2005-07-31,295520000.0,0.5972523010286952,2.487818083378452,0.97184623714131,0.0,5.0,0.9586491608012996,0.0,0.0
2005-08-31,295770000.0,0.5849139534097441,2.87250228217872,0.9084761808161748,0.0,4.9,0.9304527166379282,0.0,0.0
2005-09-30,296040000.0,0.5840426969328469,2.614849344683151,0.9177813808944738,0.0,5.0,0.9356843669774356,0.0,0.0
2005-10-31,296310000.0,0.6148965610340522,2.6020046572846005,0.9550808275117276,0.0,5.0,0.9172825756808748,0.0,0.0
2005-11-30,296510000.0,0.6202151698087753,2.781356446662844,0.9372365181612762,0.0,5.0,0.8674243701730127,0.0,0.0
2005-12-31,296760000.0,0.6702385766275778,2.9997304218897427,0.9778945949588892,0.0,4.9,0.8579323358943255,0.0,0.0
2006-01-31,296990000.0,0.679484157715748,2.042493013232769,1.0138388497929225,0.5235866527492509,4.7,0.919222869456884,0.0,0.0
2006-02-28,297220000.0,0.5823968777336652,2.217212838974497,0.9746988762532804,0.4114797119978467,4.8,0.8155574994953234,0.0,0.0
2006-03-31,297420000.0,0.6327752000537961,2.663909622755699,1.0671777284647972,0.4559209199112366,4.7,0.9289893080492232,0.0,0.0
2006-04-30,297650000.0,0.6101125482949774,2.464303712413909,1.083151352259365,0.5126826810011759,4.7,0.9554846295985218,0.0,0.0
2006-05-31,297870000.0,0.6294692315439622,2.9687447544230703,1.1223016752274482,0.5381542283546513,4.6,0.991036358142814,0.0,0.0
2006-06-30,298120000.0,0.5819804105729237,3.128605930497786,1.0982154836978395,0.5390446799946331,4.6,0.9643767610358246,0.0,0.0
2006-07-31,298380000.0,0.6317447550103894,2.611435082780347,1.1595951471278236,0.6022521616730344,4.7,1.0000670286212212,0.0,0.0
2006-08-31,298630000.0,0.5990690821417808,3.066001406422663,1.107390416234136,0.5314268492783711,4.7,0.9409637343870342,0.0,0.0
2006-09-30,298910000.0,0.584791408785253,2.688769194740892,1.0504834231039444,0.5329363353517782,4.5,0.9113110969857148,0.0,0.0
2006-10-31,299160000.0,0.6033560636448724,2.888086642599278,1.078352720951999,0.534830859740607,4.4,0.9580157775103624,0.0,0.0
2006-11-30,299400000.0,0.6068804275217101,3.0487641950567803,1.0551102204408818,0.5103540414161657,4.5,0.9008016032064128,0.0,0.0
2006-12-31,299660000.0,0.6580791563772275,3.1852766468664484,1.0615364079289862,0.5332710405125809,4.4,0.8779950610692118,0.0,0.0
2007-01-31,299890000.0,0.6992563940111375,2.20981026376338,1.0800626896528729,0.5061856013871753,4.6,0.9473473606989228,0.0,0.0
2007-02-28,300100000.0,0.6064645118293902,2.246917694101966,1.020659780073309,0.4038653782072642,4.5,0.8240586471176276,0.0,0.0
2007-03-31,300290000.0,0.6327217023543907,2.729028605681175,1.1312398015251923,0.4985180991708016,4.4,0.9837157414499316,0.0,0.0
2007-04-30,300510000.0,0.6259359089547768,2.604904994842102,1.0731756014774885,0.4948254633789225,4.5,0.9290872183953944,0.0,0.0
2007-05-31,300730000.0,0.6284707212449705,3.182256509161041,1.0361453795763642,0.5067668672895953,4.4,1.027167226415722,0.0,0.0
2007-06-30,300970000.0,0.6246469747815397,3.1511446323553844,1.0552546765458353,0.5545403196331861,4.6,0.9685350699405256,0.0,0.0
2007-07-31,301230000.0,0.6264316303157056,2.857617103210172,1.0676227467383728,0.5842711549314478,4.7,1.0251302991069946,0.0,0.0
2007-08-31,301500000.0,0.6334991708126037,3.1651741293532334,1.0938640132669983,0.566832504145937,4.6,0.9943615257048092,0.0,0.0
2007-09-30,301770000.0,0.6210027504390762,2.691785134373861,1.033899990058654,0.5036948669516519,4.7,0.9778970739304768,0.0,0.0
2007-10-31,302030000.0,0.6333807899877496,3.1947157567129096,1.029367943581763,0.5059100089395093,4.7,0.9902989769228222,0.0,0.0
2007-11-30,302290000.0,0.6348208673790069,3.106288663204208,1.0159118727050185,0.4637930464123854,4.7,0.924278011181316,0.0,0.0
2007-12-31,302530000.0,0.7364558886721978,3.326942782533964,1.1043532872772948,0.5073876970878921,5.0,0.8964400224771097,0.0,0.0
2008-01-31,302750000.0,0.7134599504541701,2.342857142857143,1.0929810074318744,0.4624277456647399,5.0,1.0028075970272503,0.0,0.0
2008-02-29,302970000.0,0.6482490015513087,2.4698815064197777,1.115952074462818,0.4346965046044163,4.9,0.9192329273525432,0.0,0.0
2008-03-31,303190000.0,0.7078069857185263,2.7589960091032024,1.0970018800092352,0.4752795276889079,5.1,1.0039908967973876,0.0,0.0
2008-04-30,303380000.0,0.630891950688905,2.931966510646713,1.0729118597138902,0.4931109499637418,5.0,1.0079767947788252,0.0,0.0
2008-05-31,303620000.0,0.6412621039457217,3.22574270469666,1.1425466043080166,0.4838284697977735,5.4,1.042750806929715,0.0,0.0
2008-06-30,303850000.0,0.6249794306401185,3.2835280566068783,1.0222149086720422,0.5186769787724206,5.6,1.0189238110909988,0.0,0.0
2008-07-31,304090000.0,0.650794172777796,3.141504159952645,1.0164753855766384,0.5370120687954224,5.8,1.0286428360024993,0.0,0.0
2008-08-31,304360000.0,0.6610592719148377,3.080233933499803,1.045143908529373,0.5243790248390064,6.1,0.9935602575896963,0.0,0.0
2008-09-30,304610000.0,0.6424608515807098,3.028462624339319,1.0078460982896162,0.5157414398739372,6.1,1.0226190867010274,0.0,0.0
2008-10-31,304860000.0,0.6632552647116708,3.263137177720921,1.0250606835924687,0.4871088368431411,6.5,0.9876664698550156,0.0,0.0
2008-11-30,305090000.0,0.661116391884362,2.870628339178603,1.014126978924252,0.4749418204464256,6.8,0.9216952374709102,0.0,0.0
2008-12-31,305300000.0,0.7114313789715034,3.5502784146740907,1.061906321650835,0.4562725188339338,7.3,0.9040288241074352,0.0,0.0
2009-01-31,305520000.0,0.701427075150563,2.378240377062058,1.0748887143231212,0.4412149777428646,7.8,0.9740769835035348,0.0,0.0
2009-02-28,305710000.0,0.628373294952733,2.478819796539204,1.0081449739949626,0.3666873834679925,8.3,0.8897320990481176,0.0,0.0
2009-03-31,305920000.0,0.6795894351464435,2.839958158995816,1.1218619246861925,0.4452144351464435,8.7,0.995031380753138,0.0,0.0
2009-04-30,306110000.0,0.6409460651399824,2.993041717029826,1.0447224853810722,0.4642122112965927,9.0,0.9888602136486884,0.0143739178726601,0.0
2009-05-31,306320000.0,0.6656437712196396,3.058566205275529,1.110603290676417,0.4887046226168712,9.4,1.066205275528859,0.0329720553669365,0.0
2009-06-30,306540000.0,0.6283029947152085,3.3166960266196908,1.0236836954394206,0.4759574606902851,9.5,1.0615254126704508,0.0727474391596529,0.0
2009-07-31,306770000.0,0.6676011344003652,3.0990644456759138,1.0750725299084003,0.5248231574143496,9.5,1.0581217198552662,0.1685301691821234,0.0
2009-08-31,307010000.0,0.6621934138953129,2.906419986319664,1.0830266115110256,0.4924921012344875,9.6,1.0765121657275007,0.2635093319435849,0.0
2009-09-30,307270000.0,0.6157451101636997,3.0175415758128032,1.0511927620659356,0.4383766719822957,9.8,1.0625833957106128,0.8350961694926285,0.0
2009-10-31,307520000.0,0.6838579604578564,2.951027575442248,1.071475026014568,0.4516779396462019,10.0,1.016519250780437,1.9003642039542143,0.0
2009-11-30,307760000.0,0.6875487392773589,2.907785287236808,1.0303483233688588,0.448726280218352,9.9,0.9205224850532884,3.5872108136210032,0.0
2009-12-31,307950000.0,0.7325864588407209,3.521026140607242,1.069004708556584,0.4390323104400064,9.9,0.9245007306380906,3.7194349732099368,0.0
2010-01-31,308170000.0,0.7434208391472239,2.1280462082616736,1.1159424992698836,0.4254145439205633,9.8,0.994905409351981,3.836194308336308,0.0
2010-02-28,308380000.0,0.6277968739866399,2.425903106556845,1.0525974447110709,0.3401647318243725,9.8,0.9031065568454504,3.9311887930475375,0.0
2010-03-31,308570000.0,0.7038921476488317,3.07061606766698,1.1644035389052727,0.4206500956022944,9.9,1.0535696924522795,4.027287163366497,0.0
